"m","log.like","AIC","BIC","MSPE","CT"
22,-3262.678,6569.356,6666.088,1.230648,2536.78
22,-3569.295,7182.59,7279.322,1.352276,2949.11
22,-4045.865,8135.73,8232.463,2.009104,3695.73
22,-3148.047,6340.094,6436.827,1.036748,3167.96
22,-3285.506,6615.011,6711.744,0.9483928,3528.58
22,-3783.878,7611.755,7708.488,1.612606,2102.28
22,-3317.295,6678.59,6775.323,1.332108,4258.28
22,-3676.348,7396.696,7493.429,1.397999,2491.66
22,-3861.515,7767.031,7863.763,1.535993,3794.17
22,-3311.368,6666.736,6763.469,1.253195,3891.11
22,-3854.756,7753.512,7850.244,1.397077,4054.48
22,-3972.257,7988.513,8085.246,2.157775,3692.17
22,-3732.52,7509.04,7605.773,1.69164,2021.13
22,-4122.069,8288.139,8384.871,1.806469,3777.22
22,-4002.529,8049.058,8145.79,1.922748,1341.86
22,-3682.714,7409.428,7506.16,1.559514,3879.99
22,-3519.708,7083.415,7180.148,1.052083,3836.61
22,-3528.552,7101.104,7197.836,1.339762,1121.64
22,-3528.773,7101.546,7198.279,1.250509,3794.92
22,-3758.495,7560.99,7657.722,1.340049,2577.53
22,-3071.949,6187.898,6284.63,1.387197,4569.17
22,-3161.057,6366.113,6462.846,0.9164714,2229.2
22,-3678.622,7401.245,7497.977,1.38928,1981.69
22,-3403.629,6851.258,6947.99,1.142619,2270.61
22,-3517.167,7078.333,7175.066,1.628104,3852.67
22,-3505.799,7055.597,7152.33,1.045327,2602.52
22,-3760.251,7564.501,7661.234,1.583288,3578
22,-3868.683,7781.366,7878.099,1.422936,2974.47
22,-3126.423,6296.847,6393.579,1.008872,3769.2
22,-3752.133,7548.266,7644.998,1.445749,3700.57
22,-3978.524,8001.047,8097.78,2.185831,3656.05
22,-2852.383,5748.766,5845.498,1.583083,2349.22
22,-3416.91,6877.819,6974.552,1.58811,4544.83
22,-3064.085,6172.171,6268.903,0.820883,4510.05
22,-3499.57,7043.14,7139.872,1.208081,3447.95
22,-3893.8,7831.601,7928.333,1.510989,4101.44
22,-3321.394,6686.789,6783.521,1.124345,2512.22
22,-3631.011,7306.023,7402.755,1.482886,3654.25
22,-3303.773,6651.547,6748.279,1.649971,4253.58
22,-3412.153,6868.306,6965.039,0.9569042,3187.92
22,-3350.265,6744.529,6841.262,1.496793,2419.05
22,-3704.419,7452.839,7549.571,1.401841,2475.07
22,-3317.548,6679.096,6775.828,1.038304,3789.99
22,-3918.899,7881.797,7978.53,1.716005,2563.25
22,-4024.365,8092.73,8189.462,1.641946,4599.41
22,-3505.534,7055.068,7151.8,1.011184,2054.49
22,-3353.101,6750.201,6846.934,1.23451,1785.4
22,-3625.486,7294.972,7391.705,1.40489,2757.64
22,-3840.97,7725.939,7822.672,2.341375,2190.07
22,-3785.477,7614.954,7711.686,1.837,2575.17
22,-3481.119,7006.237,7102.97,1.543433,3685.92
22,-3815.231,7674.463,7771.195,1.806576,3636.47
22,-3901.906,7847.813,7944.545,1.618626,3641.92
22,-3156.365,6356.729,6453.462,0.9411138,3739.66
22,-3114.941,6273.881,6370.613,0.9279679,3832.08
