"m","log.like","AIC","BIC","MSPE","CT"
22,-1713.083,3470.165,3551.649,1.840734,1093.4568
22,-1774.936,3593.872,3675.356,2.01751,1455.1203
22,-1540.536,3125.073,3206.556,0.9853643,1339.6143
22,-1436.88,2917.76,2999.244,1.153838,989.1771
22,-1268.415,2580.829,2662.313,0.9265891,2130.9132
22,-1653.236,3350.471,3431.955,2.109266,1536.2574
22,-1435.63,2915.261,2996.744,1.523833,1714.0704
22,-1493.389,3030.778,3112.261,1.139386,1474.1712
22,-1611.2,3266.399,3347.883,1.363673,1803.66
22,-1327.242,2698.485,2779.968,1.021302,716.9928
22,-1357.868,2759.736,2841.219,0.6988949,2137.1715
22,-1713.795,3471.589,3553.073,1.740478,1475.2752
22,-1641.683,3327.367,3408.85,1.59536,1594.8384
22,-1266.274,2576.548,2658.031,0.9000941,1754.3595
22,-1572.131,3188.263,3269.746,1.383005,1007.676
22,-1536.882,3117.764,3199.248,1.356488,1019.4267
22,-1505.16,3054.321,3135.804,2.068165,1193.3895
22,-1688.067,3420.133,3501.616,1.752173,1560.3384
22,-1625.271,3294.542,3376.025,1.820282,1797.8088
22,-1494.769,3033.537,3115.02,1.152099,1783.3878
22,-1560.414,3164.828,3246.312,1.355233,2104.4931
22,-1822.642,3689.283,3770.766,2.207112,1114.5294
22,-1501.308,3046.617,3128.1,1.275917,2123.3025
22,-1585.043,3214.085,3295.568,1.358157,1586.931
