"m","log.like","AIC","BIC","MSPE","CT"
22,-5354.508,10753.02,10858.67,1.646207,2082.55
22,-3793.735,7631.469,7737.122,1.034017,2877.07
22,-5780.377,11604.75,11710.41,1.549756,3693.94
22,-5468.803,10981.61,11087.26,1.567589,2874.92
22,-5780.915,11605.83,11711.48,1.878199,4208.64
22,-5062.561,10169.12,10274.77,1.807313,4190.84
22,-6159.465,12362.93,12468.58,2.140196,4240.61
22,-5362.862,10769.72,10875.38,1.580126,4228.34
22,-4604.728,9253.456,9359.109,0.8379321,5171.18
22,-4921.857,9887.713,9993.366,1.429179,4260.45
22,-5526.73,11097.46,11203.11,1.364348,3104.92
22,-4761.872,9567.744,9673.397,1.240591,2946.44
22,-4872.797,9789.593,9895.246,1.088469,2444.18
22,-4942.619,9929.238,10034.89,1.181285,4249.57
22,-5523.45,11090.9,11196.55,1.45433,4223.24
22,-4527.835,9099.669,9205.322,1.436529,4308.75
22,-4916.79,9877.58,9983.232,1.016871,3330.07
22,-4576.446,9196.892,9302.545,0.860871,3442.09
22,-5178.538,10401.08,10506.73,1.386573,4305.5
22,-6251.545,12547.09,12652.74,2.169037,4499.19
22,-5561.755,11167.51,11273.16,1.524206,1679.59
22,-6019.79,12083.58,12189.23,1.928757,4176.47
22,-5201.09,10446.18,10551.83,1.188253,5122.51
22,-5283.583,10611.17,10716.82,1.228506,2569.38
22,-5287.243,10618.49,10724.14,1.380654,4238
22,-5755.798,11555.6,11661.25,2.063518,4245.44
22,-5511.404,11066.81,11172.46,1.533939,4247.01
22,-5544.147,11132.29,11237.95,1.466572,3369.75
22,-5081.814,10207.63,10313.28,1.253524,2353.52
22,-5695.996,11435.99,11541.64,1.765282,4243.33
22,-5027.276,10098.55,10204.21,1.816854,4216.69
22,-4747.377,9538.754,9644.407,1.091207,4223.64
22,-5274.5,10593,10698.65,1.39787,3422.9
22,-4353.222,8750.444,8856.097,0.9176151,4260.61
22,-5227.611,10499.22,10604.87,1.529973,4538.23
22,-5672.886,11389.77,11495.42,1.873767,4242.25
22,-5533.788,11111.58,11217.23,1.393453,4222.97
22,-5437.946,10919.89,11025.54,1.557236,4244.89
22,-5858.319,11760.64,11866.29,1.559824,4224.18
22,-5541.099,11126.2,11231.85,1.452206,6018.47
22,-5121.677,10287.35,10393.01,1.238231,5437.05
22,-5134.09,10312.18,10417.83,1.488564,4187.9
22,-5380.959,10805.92,10911.57,1.444058,4171.48
22,-5253.543,10551.09,10656.74,1.399874,3533.2
22,-4988.53,10021.06,10126.71,0.9897953,3258.86
22,-4533.208,9110.417,9216.069,1.090886,2331.54
22,-3811.101,7666.201,7771.854,1.148021,5122.12
22,-5753.635,11551.27,11656.92,2.218105,4296.03
22,-5890.963,11825.93,11931.58,1.687431,4184.52
22,-5291.938,10627.88,10733.53,1.267894,4477.27
22,-5689.406,11422.81,11528.47,1.495389,2641.84
22,-5147.233,10338.47,10444.12,1.546461,4196.51
22,-5683.332,11410.66,11516.32,1.708622,2250.47
22,-4274.479,8592.958,8698.611,0.6676125,2964.19
22,-5522.44,11088.88,11194.53,1.801058,4221.96
22,-5744.312,11532.62,11638.28,1.630934,4211.92
22,-5398.216,10840.43,10946.08,1.636431,4172.98
22,-5937.156,11918.31,12023.97,1.790646,4214.66
22,-5524.948,11093.9,11199.55,2.000816,5125.68
22,-5726.434,11496.87,11602.52,1.665819,4560.89
22,-5362.207,10768.41,10874.07,1.424977,4202.06
